rowname	logFC	AveExpr	t	P.Value	adj.P.Val	B
PRC1-AS1	-0.239552929067199	-0.083831951838763	-0.608110632901742	0.585189531903675	0.758141198756832	-7.051179556132
ATF7IP	0.03985684814901	5.95247216805432	0.607768557798195	0.585389403325674	0.758241297181375	-7.05142438086799
RGS17	-0.0758107849307668	3.57650788489223	-0.60766607912313	0.585449290273335	0.758241297181375	-7.05149770430881
AC009927.1	-0.16377724758352	0.329628410081433	-0.607578335380066	0.585500569862937	0.758241297181375	-7.05156047720987
MFSD6	-0.0316783995968128	6.84779437262154	-0.60752990043154	0.585528877817589	0.758241297181375	-7.05159512509468
YIPF5	0.055269996950214	4.05257114173592	0.607525636072572	0.585531370182528	0.758241297181375	-7.05159817549524
PLCG1-AS1	-0.165837343100488	1.80598052637612	-0.607522607439424	0.585533140314668	0.758241297181375	-7.05160034194062
WDFY3	-0.0323185282007072	7.7661150498346	-0.607500800532011	0.585545885817496	0.758241297181375	-7.05161594063291
PTOV1	-0.0469545710190227	6.1800191765514	-0.607462942182483	0.585568013395806	0.758241297181375	-7.05164302003465
CAND1	0.0352130637397883	6.89613068438529	0.607289044068936	0.585669661700623	0.75832415915432	-7.05176738925129
HNRNPAB	-0.0695276418297235	5.07136893793905	-0.606909250331492	0.585891705929575	0.758524746582611	-7.0520389146997
HIP1R	-0.120511487728587	6.93136042541994	-0.60689521586661	0.585899912260032	0.758524746582611	-7.05204894578879
LARP4B	0.0685811426848426	5.92626598223177	0.606767053905215	0.585974855846428	0.758573003795022	-7.05214054072376
SMPD5	0.306462850514982	0.406590370325171	0.606330734402563	0.586230048398499	0.758854580873496	-7.05245225623272
ARMCX3	0.0933633467571982	6.74180597821445	0.605987364293706	0.586430933354317	0.759065826962928	-7.05269744305864
EXOSC10	-0.0273052813083714	5.10022468636422	-0.605832932236877	0.586521298293757	0.759133999938279	-7.05280768125022
ZIC1	0.0981677606162354	3.14179866323206	0.605506435373195	0.586712378826653	0.759331607525681	-7.05304067178456
KCNC3	0.048949175954184	5.89964937570374	0.605395459340185	0.586777337143171	0.759331607525681	-7.0531198426268
TMSB4Y	0.277899693922962	-0.201844708878046	0.605354871945106	0.586801095715745	0.759331607525681	-7.05314879502549
NAGPA-AS1	0.375158735522302	1.15204073431008	0.605314379697432	0.58682479928107	0.759331607525681	-7.0531776780329
ANKLE2	-0.0865460337801016	5.47335260404697	-0.605188043075678	0.58689875930161	0.759378515472618	-7.05326778383866
WDR36	0.163839217402178	4.13785046854719	0.604240000490477	0.58745397636642	0.760048067848825	-7.05394347517317
DUSP18	-0.05599700224368	2.43741293201905	-0.604010537378711	0.587588417127858	0.760173168708776	-7.05410689354335
LMTK3	-0.0677555045123324	7.64984485048617	-0.603578525769641	0.587841589498322	0.760446646065743	-7.05441442985136
DDAH1	-0.0391381111191107	6.88462816202759	-0.603520962102469	0.58787532952386	0.760446646065743	-7.05445539465955
CCDC144NL-AS1	-0.0630510048628847	1.25928233023567	-0.603171706121679	0.588080070132703	0.760649979539671	-7.05470387449973
USP8	0.163375662245858	6.01953993471113	0.603082419071823	0.588132420135281	0.760649979539671	-7.05476738003448
SDF2	-0.0887246765684999	3.22038781649629	-0.602945908164666	0.588212464477366	0.760649979539671	-7.05486445929917
AC021739.2	-0.270623333660542	-0.385524280870147	-0.602934174752178	0.588219344829027	0.760649979539671	-7.05487280266816
SLC35G6	0.13217175539557	0.294394635466741	0.602930705705592	0.588221379053098	0.760649979539671	-7.05487526940566
TAFA5	-0.0984914685071265	5.79490378679937	-0.602515657371706	0.588464796823842	0.760886747827875	-7.05517031750385
MAN1C1	0.0966387136907105	5.42409306728226	0.602489666140326	0.588480042577175	0.760886747827875	-7.05518878873739
EEF1A1P30	0.203928390454077	-0.356914924575939	0.602251040411796	0.588620027204522	0.761018882116375	-7.05535834397724
PITPNC1	0.0271879578605034	5.91829305528723	0.601991890675268	0.588772078820905	0.761166599685137	-7.05554242261532
BCAN	0.0808679585306544	6.89307856331134	0.601905786394396	0.588822605242185	0.761183054587696	-7.05560357019787
AC138969.2	0.0462838286687193	4.45316220506389	0.601611652099327	0.588995228136278	0.761333511292325	-7.05581239984278
SERPIND1	-0.282742037696807	1.26049381954137	-0.601578640282508	0.589014604525495	0.761333511292325	-7.05583583257348
PTN	-0.0431107075130983	6.28018013389588	-0.601325721921578	0.5891630708918	0.761476536911563	-7.05601532763604
SBNO1	0.0705342929480377	6.90846224164352	0.601074408920041	0.589310621422646	0.761618360557647	-7.05619362446556
PGD	0.0341225783917718	5.24194052287044	0.600813740516298	0.589463692621623	0.761767300392367	-7.05637849652298
TMEM176B	0.25581604407262	1.7474512237476	0.600649185799651	0.58956033803451	0.761843306425755	-7.05649516998114
MRPS11	0.0755453094556424	4.23240129022829	0.600356806646499	0.589732084584196	0.76201634387915	-7.05670241203354
DYRK3	0.136096244006964	1.93139758599728	0.600197433925514	0.589825716840556	0.762085147243087	-7.05681534393014
RIMS1	-0.0333381188040729	7.82522648981745	-0.600137351232875	0.589861018476412	0.762085147243087	-7.05685791253373
JAM2	0.0688700202852495	4.81838993639726	0.600070742810167	0.589900156075928	0.762086819544331	-7.05690510068997
GRM7	-0.0650328433150777	4.82670539242031	-0.599893179805162	0.590004497143595	0.762172722014094	-7.05703087346485
KDM2A	0.0280641128582149	6.07387425681942	0.599735955089375	0.590096897865696	0.762243189815226	-7.05714221555544
LINC01378	0.106485288916602	1.5985177454928	0.599619211268415	0.590165514718737	0.762282928317999	-7.0572248753253
FCF1	0.0731428090501836	3.23658328810057	0.599546432238659	0.590208293897538	0.762289290822769	-7.05727639966007
CCT6B	0.166486643843232	1.3002197623687	0.599312515937981	0.590345803826567	0.762417995091348	-7.05744196863177
RAB15	0.110808945589738	6.82897951186438	0.599071153626297	0.590487714952785	0.76255236653323	-7.05761275452736
MASP2	0.249510342899371	1.82324439876935	0.598481966222221	0.590834235256332	0.762916018730324	-7.05802943032908
AC084018.1	-0.268591154059562	-0.115577209609254	-0.598463530321819	0.590845080351481	0.762916018730324	-7.05804246305095
SEC16B	0.160454361681477	0.170288988498444	0.598316420282756	0.590931624332187	0.762978845342154	-7.05814644684001
AK3P3	-0.284873234937238	-0.00451583049740112	-0.598238395764842	0.590977529373613	0.762989196469151	-7.05820158977569
LINC01410	0.19521290734948	3.08349973869103	0.598145772364374	0.59103202684278	0.763010638923002	-7.0582670429297
AC009063.2	-0.0503003459203608	2.25583465593038	-0.598074704328294	0.591073844064462	0.763015709728855	-7.05831725836429
TAF3	0.0493899281374004	4.59455456829852	0.597931100829435	0.591158348399576	0.763075881037797	-7.05841871170465
DSN1	-0.0845584109928932	1.9569274048654	-0.59771744931705	0.591284088853649	0.763189269409997	-7.05856961710432
ANKRD65	0.120864945099458	4.01340643413269	0.597592327032778	0.591357736003019	0.763235409064205	-7.05865797313866
SMPDL3A	0.0890997161184908	1.99575885873697	0.597480776723891	0.591423400183999	0.763271240252844	-7.0587367328939
HERC3	-0.118357104353175	5.31788974741297	-0.597373511100642	0.591486547084024	0.763303818338871	-7.05881245649889
FAM129A	0.213885719528486	1.21005682970149	0.597132117647878	0.59162867215036	0.763438305764703	-7.05898282763172
PPP1R13B	-0.0339714645138836	5.86184743161369	-0.596561682625577	0.591964623512826	0.763822873601672	-7.05938521397611
MIR100HG	0.0443156802342042	5.81420534346692	0.595728759007987	0.592455408622952	0.764406214988602	-7.05997221396097
PPP1R14C	-0.082628266555246	4.77279219342728	-0.595615447883471	0.59252219751976	0.764406214988602	-7.06005201941931
IKBKE	-0.0977477063258052	0.478460781273215	-0.595436961670526	0.592627413389575	0.764406214988602	-7.06017770356716
SSR1	-0.0345962282417895	5.87377093323214	-0.59539153206482	0.592654195818229	0.764406214988602	-7.06020968884687
DDX49	-0.0525119346721628	3.87565208490287	-0.59537824729972	0.592662027840106	0.764406214988602	-7.06021904178608
RPS3AP26	0.340089219600099	2.63380452304195	0.595370995666898	0.592666303065087	0.764406214988602	-7.06022414711946
UHRF1BP1L	0.0743517194571073	5.78969557286053	0.595343652838344	0.592682423320689	0.764406214988602	-7.06024339672128
HGH1	-0.122463578710064	2.74493863184297	-0.595223526193386	0.59275324895819	0.76441059883466	-7.06032795868658
ACADM	0.117172541867166	4.77564753391271	0.595209126043175	0.59276173956709	0.76441059883466	-7.06033809462313
REPS2	-0.072909290483004	6.84499121497178	-0.594589312623369	0.593127275610117	0.764833007378916	-7.06077418302758
SNORD116-20	0.328665486568906	3.18357961750688	0.594343920098899	0.593272040551194	0.76488734846931	-7.06094673686679
AC004943.2	0.117207903514289	1.81119513958286	0.594305578904015	0.593294661522997	0.76488734846931	-7.06097369233067
SYNJ2	0.109006828636049	6.74918055898979	0.594207454942807	0.593352556598917	0.76488734846931	-7.06104267130392
MORC3	-0.0593237398320836	4.92778457026952	-0.594206721341539	0.593352989453278	0.76488734846931	-7.06104318697539
LPCAT4	-0.0267759675323216	5.49521074917613	-0.594175664355807	0.593371314534342	0.76488734846931	-7.06106501744716
SERTAD2	-0.0750817770354812	3.51361957959638	-0.594081939293395	0.593426619163521	0.76488734846931	-7.06113089286986
HMGN5	0.147247264746714	4.22964213831168	0.594067240084948	0.593435293101822	0.76488734846931	-7.06114122358096
PDCD4	0.1519269653869	5.54176787052042	0.593938269724918	0.593511401806542	0.76493648701313	-7.06123185620519
FKBP8	0.0281768545548839	8.45206641589435	0.593636878295628	0.593689287622571	0.76507217802317	-7.06144359518046
RNF138	-0.0281306321405652	3.25890491228302	-0.59357086810454	0.593728252897613	0.76507217802317	-7.06148995848306
IFI6	0.0841328805399	4.50056967968042	0.593566793158159	0.59373065836459	0.76507217802317	-7.06149282045219
LPCAT3	0.104475827298365	2.30342315559287	0.593186346811911	0.593955268762653	0.765297723212244	-7.06175995182587
SVOP	-0.0482474746359092	6.95210330241878	-0.593141589263547	0.593981696981198	0.765297723212244	-7.06179136952279
NCBP3	-0.0272802907445486	5.40339613259071	-0.592870761452002	0.594141631868398	0.765454813036006	-7.06198143781161
AC003684.1	-0.122501407454146	2.16842255732839	-0.592636963685759	0.594279723574303	0.765468407154545	-7.06214546284647
DOCK4	-0.06923313132598	7.05383163121233	-0.59263049001079	0.594283547548201	0.765468407154545	-7.06215000383942
EBLN2	-0.236626919921215	0.332161570960218	-0.592609613252442	0.594295879484721	0.765468407154545	-7.06216464768194
NOL4	-0.0588800103349216	5.00866772994242	-0.592595480008256	0.594304228119044	0.765468407154545	-7.06217456110565
AL359851.1	-0.113158938673456	0.45161178427813	-0.59232432028354	0.594464420713657	0.765591445557055	-7.06236472323089
RNU4ATAC	0.172476111769336	2.6401507864925	0.59230507942816	0.594475788766296	0.765591445557055	-7.06237821406288
PRR3	0.0754157353550595	3.35524855548364	0.591968928983702	0.594674421021705	0.765786556347959	-7.06261385167632
DUT	0.0297278123852376	4.46155610256182	0.591860375625421	0.594738575559718	0.765786556347959	-7.06268992365377
CCP110	0.116694949620347	6.09967000173557	0.591855644744815	0.594741371600064	0.765786556347959	-7.06269323870644
SRGAP2B	0.034465146372991	5.38422340988758	0.591673156829344	0.594849232537283	0.76587646856568	-7.06282109673757
ISLR2	0.0578518798624863	4.60789048890906	0.591261691287376	0.595092483386885	0.76606419852414	-7.06310927037595
KPNA1	-0.0369482813034052	5.97798163890379	-0.591238904080628	0.59510595682288	0.76606419852414	-7.06312522495034
FEN1	0.073229066775399	3.57424462141184	0.591233481859649	0.595109162861836	0.76606419852414	-7.06312902127297
MARCH11	-0.0889832413383511	1.53471104791707	-0.591042781728365	0.595221927399563	0.766160381845471	-7.06326252078164
FAM171A2	-0.041970930417798	5.47066318871289	-0.590901438462545	0.595305516067688	0.766219000547815	-7.06336144596913
HIST1H4J	0.062855888463738	3.17352782564246	0.590587190314642	0.595491388336205	0.76636884947302	-7.06358131873718
PHF3	-0.0632223598077752	6.65021500880864	-0.590575926793687	0.595498051273901	0.76636884947302	-7.06358919785854
OXCT2	-0.224975293980685	0.93727999232138	-0.590457408192199	0.59556816417127	0.766410102248133	-7.0636720974153
MRPS16	-0.104765778715781	4.62496586823313	-0.590008885047862	0.595833553105027	0.766702625714315	-7.06398570370061
AL592076.1	0.0965027435401223	0.430534072416901	0.589715616909034	0.596007123646076	0.766820540206809	-7.06419065361161
MACROD2-AS1	-0.375880179774347	0.160607478125305	-0.589626235657551	0.596060030986188	0.766820540206809	-7.06425310142569
FAM163A	0.134331735889176	1.71184394693542	0.589601890343591	0.596074442255011	0.766820540206809	-7.06427010941128
AC012254.3	-0.0270375473467176	0.279252692303592	-0.589596721399966	0.596077502055685	0.766820540206809	-7.06427372043756
ALG1	-0.278329120818109	2.66241851390736	-0.589428041671718	0.596177359567614	0.766900010665769	-7.06439154635085
PAFAH1B1	0.0316516782558551	8.04621318345627	0.589352811858829	0.596221899034613	0.766908316476689	-7.06444408712039
TBC1D25	0.0699990589804944	4.20990786525723	0.589277930111724	0.596266234766784	0.766916359183336	-7.06449637950143
TOLLIP-AS1	0.411309912475254	-0.371423711463414	0.589210285220581	0.59630628772915	0.7669188927251	-7.06454361360387
CPB2-AS1	-0.118326472087561	4.06123133656372	-0.588911158550149	0.596483425294192	0.767047946115097	-7.06475243175273
AC103739.1	0.34097760841445	-0.462381314591605	0.588853502960984	0.596517572196112	0.767047946115097	-7.0647926709998
SLC35A4	-0.0437027596997357	3.60285164431172	-0.588794659189675	0.59655242423086	0.767047946115097	-7.06483373627531
MAP2K4	-0.0436101467571275	6.31989008136234	-0.588755139555533	0.596575831758113	0.767047946115097	-7.06486131399077
KAT6A	-0.0267861950865687	6.45220622659654	-0.588719267885012	0.596597079153876	0.767047946115097	-7.06488634479724
CCNC	0.063616109906405	3.92314733143673	0.588606594694754	0.596663820862414	0.767049061988081	-7.06496495885629
PDE4DIPP1	-0.257680120624589	0.00905573151104953	-0.588589197822072	0.596674126330484	0.767049061988081	-7.06497709589177
YES1P1	-0.143507994470209	1.7553968015083	-0.588096004650246	0.596966333810871	0.767375720048724	-7.0653210563332
USP47	0.0286740959660436	6.33012216488912	0.587809909788013	0.59713588581678	0.767544677894831	-7.06552047802859
RNF181	0.190113375403382	2.78562052538283	0.587643175311143	0.597234715447198	0.767622715067378	-7.06563666422377
RAB8A	-0.134422464272304	3.90416860440773	-0.58735390256674	0.597406205377412	0.76775579208845	-7.0658381769107
BRICD5	-0.0586958524642474	2.61705363411859	-0.587284223471891	0.597447518515253	0.76775579208845	-7.06588670482871
FUCA2	0.0859629368410038	2.60886951638336	0.58727560641283	0.597452627759366	0.76775579208845	-7.06589270584992
PTK2B	-0.0328527140403416	7.63975521775316	-0.586945531220784	0.597648359809703	0.76795831226696	-7.06612252127054
AL109918.1	0.271893969973448	2.04915117265753	0.586404264820144	0.597969424473235	0.76832184457615	-7.06649915601566
SLC4A9	-0.406268888465821	0.542483663146471	-0.586259723018085	0.598055183342549	0.768383008941703	-7.06659968709395
KIF2B	-0.0665704613593804	-0.798338790092573	-0.585955008960823	0.59823600325845	0.768484336320156	-7.06681155572168
AL035681.1	0.101601156420411	0.947201442176594	0.585911449249863	0.598261855107597	0.768484336320156	-7.06684183574635
ARX	0.172963534681953	5.16896046680797	0.585820621709831	0.598315762033345	0.768484336320156	-7.0669049676751
AL078590.2	-0.237347876212263	-0.0129734892994378	-0.585801181810641	0.598327300225054	0.768484336320156	-7.06691847884361
THOC7	-0.103820122108543	4.62709409632743	-0.585747163377196	0.598359362687298	0.768484336320156	-7.0669560209957
EHHADH	0.081169962432569	1.47146791499741	0.585698196962392	0.598388427586083	0.768484336320156	-7.06699004966995
HP1BP3	-0.0398975622746844	7.04341701486727	-0.585627475004994	0.598430407634421	0.768484336320156	-7.06703919311432
AP003025.2	0.114858396283543	2.32816990363407	0.585530211276703	0.598488146075304	0.768484336320156	-7.06710677223486
SLBP	0.258924271458786	5.10427583180472	0.5855262828947	0.598490478153983	0.768484336320156	-7.0671095014979
SLC38A10	0.0632141256258505	5.17868014801412	0.585375705346928	0.598579873134602	0.768484336320156	-7.0672141049885
AL161457.2	-0.108957819190743	1.41382532118648	-0.585367465236011	0.598584765400492	0.768484336320156	-7.06721982862449
ELOC	-0.0498107425440422	4.26837484451834	-0.585254857492915	0.598651624969164	0.768484336320156	-7.06729804027052
LSG1	0.124136633084019	4.1435500843861	0.585239388818783	0.598660809729374	0.768484336320156	-7.06730878309154
VPS54	-0.0626300133957018	4.23400789266906	-0.585213853472023	0.598675971946355	0.768484336320156	-7.06732651660821
PCBP2P1	-0.146723901024104	-0.567654903747146	-0.585151313660172	0.598713107582532	0.768484336320156	-7.06736994598474
TXNL4B	0.12733012920919	2.85839812709565	0.585098239373166	0.59874462393799	0.768484336320156	-7.0674067993329
AC137932.2	0.209779079764764	-0.172992925662724	0.585032562630049	0.598783625448471	0.768485415160367	-7.0674523997917
SCRG1	0.134873939266295	3.71344433371606	0.58462425814418	0.599026133291758	0.768747659458923	-7.06773580073622
C2orf80	-0.0489267918104659	3.94371487716809	-0.58454133435996	0.599075393377267	0.768754986238394	-7.06779333818527
NPIPB11	0.152645231988674	3.76517443946649	0.584424693184072	0.59914468778064	0.768754986238394	-7.06787425973293
METTL14	-0.0262900398712178	4.02322131273437	-0.584379381165751	0.599171608347541	0.768754986238394	-7.06790569214041
CAPN12	0.24820599684733	-0.212657887988214	0.58433710001096	0.599196728998925	0.768754986238394	-7.06793502031853
MTRNR2L12	-0.0515529607523799	7.85359965336634	-0.584293364988387	0.599222714221078	0.768754986238394	-7.06796535518388
TLR4	0.0801584963299602	4.39251493241525	0.584224568492465	0.599263591354591	0.76875845347807	-7.06801306916265
NEK6	0.0921492879933492	4.97889401219898	0.584044691411968	0.599370479018835	0.768815399997314	-7.06813780214757
MSI1	-0.12106352513946	3.25810171831697	-0.584021371886111	0.599384337072094	0.768815399997314	-7.06815397046616
THRAP3	-0.030381183874165	6.82262063711177	-0.583641269109574	0.599610251826279	0.769052077605343	-7.06841743752875
KARS	0.0435381222176572	4.82806459404722	0.583576701275282	0.599648633776691	0.769052077605343	-7.06846217890475
HSF1	-0.086357679315535	4.75948236619024	-0.583513861044953	0.599685990421055	0.769052077605343	-7.06850571936348
AC046185.3	-0.162931731152407	1.90571669324895	-0.583453941695526	0.599721612211457	0.769052077605343	-7.06854723252542
ENDOV	0.108718924860118	3.76952024987825	0.58316612223398	0.599892740335684	0.769219379606682	-7.06874659133545
LENG8	0.0418476367502798	7.28235822181552	0.583106032037689	0.59992847234594	0.769219379606682	-7.06878820302597
SRP54-AS1	0.132675699243329	1.05185417739421	0.582774883688287	0.600125413078499	0.769422904983434	-7.06901745750995
PICK1	0.0326147903684575	4.83114635970587	0.582467208347235	0.600308434597971	0.76960855971059	-7.0692303682676
SNHG16	0.069381758724548	2.76556688048363	0.582369026506156	0.600366846578514	0.769634448812663	-7.06929829099083
LINC02250	-0.0519848640860259	1.09341990267633	-0.582011804754882	0.600579404556649	0.76981626262933	-7.06954534162155
SNX18P9	0.19005279006146	0.678143254936857	0.581949688081084	0.600616371283644	0.76981626262933	-7.06958828845164
AC026470.1	0.0755157815498029	5.15672464928399	0.581931890975188	0.600626962949033	0.76981626262933	-7.06960059251187
BTC	-0.136258597953554	0.0773437714945815	-0.581873722648377	0.600661581820174	0.76981626262933	-7.06964080518595
ABCC3	-0.0690384171549639	0.66984705043266	-0.581739122634274	0.600741694363887	0.769869940250729	-7.06973384394767
AZIN1-AS1	0.144541795363345	2.88825569395009	0.581536898687136	0.600862070059888	0.769975206291188	-7.06987359361441
KRT5	0.421767300007259	1.96369480969141	0.580853857461804	0.601268781729222	0.77044565565882	-7.07034533116809
RNF138P1	-0.29857397213023	0.031871329486164	-0.580791856780736	0.601305709106648	0.77044565565882	-7.07038812952031
S100A10	0.467612487280313	0.307664927153753	0.580448618743134	0.601510169156887	0.770658594381053	-7.07062499656327
ZFR	-0.0293121721938236	6.93926869272922	-0.58031831357073	0.601587802095564	0.770709024658087	-7.07071489020938
PSME2	-0.0506270198168388	3.16317173496723	-0.580109776268648	0.601712058601647	0.770819175325698	-7.07085872021919
TCF20	0.0331983274460601	6.33301881710284	0.579970521107598	0.601795043494716	0.770844594356249	-7.07095474266234
AL121749.1	-0.441143487525631	0.650628953740838	-0.579948013004945	0.601808457268296	0.770844594356249	-7.07097026123624
HNRNPA3P6	-0.0517895109253108	3.10045752357974	-0.579844479318381	0.601870161184657	0.770874598100656	-7.07104163798785
SEL1L	0.0290543653637538	6.12242677432834	0.57969035415817	0.601962024763454	0.770943224032463	-7.0711478738896
RIN2	0.119072118497315	4.8215219357795	0.579472933959205	0.602091630910512	0.771060175725017	-7.0712976995145
AL162586.2	0.253949436184991	0.777588946195131	0.579359995693033	0.602158962134866	0.771078531693877	-7.07137550820227
AP004606.1	0.138235467552437	-0.174185696023277	0.579320442916996	0.60218254384495	0.771078531693877	-7.07140275516674
ZSCAN21	-0.0410335618189173	2.58668540563782	-0.579156407314756	0.602280350195088	0.771154736281071	-7.07151573946302
CFAP161	-0.140448762617441	-0.0723961862952505	-0.579076074348471	0.60232825283788	0.771167038950297	-7.07157106177326
AL354809.1	-0.160170835255103	2.08109553323701	-0.578816379543033	0.60248312738089	0.771316288569382	-7.07174986177
DCTN6	0.0697164671419381	4.43692522545405	0.578598247262566	0.602613236731929	0.77143381611516	-7.07189999623841
ZC3H10	0.0387594691825504	2.74368227042714	0.578282325872894	0.602801709156427	0.771626037311984	-7.07211735577899
LMAN2L	0.139333820196008	2.81329705484921	0.578213861522114	0.602842559056479	0.771629279494017	-7.07216444791351
EEF2KMT	0.131529679457125	1.67949188367191	0.577637547058791	0.603186499147093	0.772020447427492	-7.07256067943757
AIF1	-0.0768661109614541	1.92265434403998	-0.577504590242173	0.603265866209292	0.772035849676372	-7.07265204575793
HEATR6	-0.0319641103570647	3.52882563336333	-0.577488942228202	0.603275207592978	0.772035849676372	-7.07266279777373
TRAF1	0.122000849488808	2.62604670004242	0.577194314596322	0.603451110083637	0.772206102201954	-7.07286519774822
ITGB5	0.0526627427348059	4.04442677415784	0.577137665187067	0.603484935765932	0.772206102201954	-7.07290410461466
CYB561A3	-0.0391922583272373	2.74262032132508	-0.576874961921645	0.603641814659902	0.772357765018178	-7.07308448936897
SLC17A5	-0.0995325878759208	3.17172591301452	-0.576588910341579	0.603812668847288	0.772527288770438	-7.07328083117623
CLEC18A	0.115791095954509	0.0906953467380511	0.576517080719161	0.603855576866895	0.772533105072456	-7.07333012173558
LRRC8A	0.12473231681645	6.33884133991247	0.576335295052565	0.603964177537441	0.772622958153283	-7.07345484372858
MSS51	0.0782956096482037	1.70014928213377	0.576230853251956	0.604026578326261	0.772653702238089	-7.07352648628914
AP005901.5	-0.143920450309679	2.44818073902977	-0.576043771519092	0.604138365185989	0.772727805978476	-7.07365479018398
ZNF415	-0.110003556566165	4.09864368155834	-0.576005402859884	0.604161293374373	0.772727805978476	-7.07368109993737
AKAP8	0.0802207907635557	4.4830381201232	0.575941261204791	0.604199624239601	0.772727805978476	-7.07372507933262
AP002847.1	0.197962614277043	1.49082496258136	0.575814525005262	0.604275366402821	0.772741532920489	-7.07381196575581
QSER1	-0.0477646223733057	5.36429429673094	-0.57578785752293	0.604291304702741	0.772741532920489	-7.07383024620035
RBX1	-0.0397258907643043	3.34486182773073	-0.575730687592951	0.604325474325394	0.772741532920489	-7.07386943364799
ACAD11	0.852471315854417	2.32487086656338	0.57560102687216	0.604402975610604	0.772791563355323	-7.07395829871937
ZNF71	0.0443049209271784	4.33742607433426	0.575265632903756	0.604603480643553	0.772993789713026	-7.07418809173614
LINC00624	-0.0775101315833932	0.501526165685393	-0.575208053783805	0.604637907218174	0.772993789713026	-7.07422753086614
MLYCD	-0.025811415316606	4.62969402726292	-0.575135370977233	0.604681366240623	0.773000276350769	-7.07427731081441
RETSAT	0.0766071376946291	4.13013211035129	0.574504497868358	0.60505867373026	0.773360807987543	-7.07470917881581
PMP22	-0.0491495999607299	4.55162379868701	-0.574481806187103	0.605072248038905	0.773360807987543	-7.07472470543796
PTBP3	-0.0299605462230188	4.39839136785	-0.574395490730133	0.605123884432052	0.773360807987543	-7.07478376166873
PSG6	-0.115361799307909	0.256968399287658	-0.574289919498563	0.605187044351361	0.773360807987543	-7.07485598281179
TUBA4A	0.0283213402396321	6.95956855524354	0.574252424976866	0.605209477237787	0.773360807987543	-7.07488163019445
NGEF	0.0609718210208934	7.85995773432029	0.574219733931351	0.605229036687341	0.773360807987543	-7.07490399075482
IL17RE	-0.139961595470733	-0.109822468624513	-0.574214422847668	0.605232214414723	0.773360807987543	-7.07490762342067
ASB6	0.0263306738734244	4.58598694047481	0.574050344960312	0.605330391205973	0.773437181530733	-7.07501983580665
SRD5A3-AS1	-0.117097366300894	0.668295087251966	-0.573857317776462	0.605445904123326	0.773535694533405	-7.07515181348165
DTX3	0.0266665738042766	5.5658325524211	0.573676108835012	0.605554358615029	0.773625177554365	-7.07527567819756
GFRA1	0.202397730152109	4.2887152525931	0.573379944948088	0.605731643304521	0.773802577573359	-7.07547805213319
ARL6	-0.0270564450834732	3.54269055173708	-0.573311962884599	0.605772342683031	0.773805482838622	-7.07552449358272
MYH14	-0.0389619838199664	6.59032233950724	-0.57292457964872	0.606004296831317	0.774052678522711	-7.07578904695163
PMS2CL	0.0413522687349852	3.44186837074388	0.572607823969232	0.606194007024252	0.774245887832459	-7.07600525998779
VCPIP1	-0.0369102224023345	5.94284049441699	-0.572487351061426	0.606266171054514	0.774271059456118	-7.07608746783128
GPN2	0.0294072880252534	4.23557886804838	0.572446551487068	0.60629061160808	0.774271059456118	-7.07611530532915
LYPD1	-0.388015851284457	2.84024646726392	-0.572330871788645	0.606359912026338	0.774298639659675	-7.07619422474629
DAGLB	0.0850675661613263	4.41429205785581	0.572282140064885	0.606389107462148	0.774298639659675	-7.07622746682833
CPAMD8	0.0367225257459174	1.8630661362202	0.572024225357407	0.606543641783141	0.774403299013031	-7.07640336395585
SMOX	0.0932112028277254	4.11013680054691	0.571973220064268	0.606574205774528	0.774403299013031	-7.07643814185584
PGGT1B	-0.0290080806642656	4.17667292014768	-0.571926854994634	0.606601990123674	0.774403299013031	-7.07646975365529
TOMM5	0.0546967012341297	3.84586599928287	0.571857192210305	0.606643737328823	0.774403299013031	-7.07651724599987
MIB1	0.0314565597212164	6.46878870287038	0.571785476177045	0.60668671707773	0.774403299013031	-7.07656613326624
AC009086.2	0.426902355024084	-0.216141364803008	0.571760309629094	0.606701800006386	0.774403299013031	-7.0765832875849
RNFT2	0.0555739715645123	5.07236593212751	0.571460592341866	0.606881447908884	0.774475266741664	-7.07678753760139
RPS10	-0.217020041630413	4.26525202434783	-0.571416720075007	0.606907747653668	0.774475266741664	-7.0768174282332
FHDC1	-0.0374543414582091	1.76996221472363	-0.571391094449369	0.60692310960098	0.774475266741664	-7.07683488638217
GAS2	0.220234437476119	2.2488571346171	0.571361296180011	0.606940973287005	0.774475266741664	-7.07685518646311
AC079922.2	0.317877876017306	0.963111874613591	0.571345447180721	0.606950474710346	0.774475266741664	-7.07686598325127
AP4S1	-0.0761649374296258	4.34945235820382	-0.570840647569917	0.607253154367133	0.774812394515956	-7.07720974066272
BUD23	-0.0530776083709146	4.06615371955869	-0.570379784426126	0.607529580871898	0.775072053479462	-7.07752336417971
PHF10	-0.0346502859523214	5.25950122257967	-0.570373024526968	0.607533636119441	0.775072053479462	-7.07752796285978
DCHS2	-0.136286745143147	4.85396714291253	-0.570127031668539	0.607681219406022	0.77521122490805	-7.07769527898059
RAD23A	-0.0381082738082297	6.31678437565687	-0.569868848012949	0.607836143248424	0.775302605641539	-7.07787082419305
RNF207	-0.165900971932143	3.23172801120622	-0.56979236607242	0.607882041704102	0.775302605641539	-7.0779228137569
